,id,date,place,screen_name,text,cleansing,case fold,stopwords,stemming,detokens
2189,1674045762886402049,2023-06-28 13:23:06,,KaneSalvat86288,Kecilnya planet ini membuat setiap konflik yang dilakukan oleh dua kelompok yang bermusuhan selalu memberi dampat b… https://t.co/9V7AEsDh36,Kecilnya planet membuat setiap konflik yang dilakukan oleh kelompok yang bermusuhan selalu memberi dampat ,kecilnya planet membuat setiap konflik yang dilakukan oleh kelompok yang bermusuhan selalu memberi dampat ,"['kecilnya', 'planet', 'konflik', 'kelompok', 'bermusuhan', 'dampat']","['kecil', 'planet', 'konflik', 'kelompok', 'musuh', 'dampat']",kecil planet konflik kelompok musuh dampat
2190,1674045753470369793,2023-06-28 13:23:04,,Chaves1305,"RT @yantanu2_08: ""VIRALKAN""

""PRABOWO BERSIH DARI KASUS HAM""
Keppres tgl 20/10'98 no 62/ABRI/1998 tentang;
""Pemberhentian Dengan Hormat""
ht…",VIRALKAN PRABOWO BERSIH DARI KASUS Keppres ABRI tentang Pemberhentian Dengan Hormat ,viralkan prabowo bersih dari kasus keppres abri tentang pemberhentian dengan hormat ,"['viralkan', 'bersih', 'keppres', 'abri', 'pemberhentian', 'hormat']","['viralkan', 'bersih', 'keppres', 'abri', 'henti', 'hormat']",viralkan bersih keppres abri henti hormat
2191,1674045690740191232,2023-06-28 13:22:49,,DarianHutc89948,"Oleh sebab itulah menurut prabowo, dunia harus belajar pada tradisi asia, yaitu kompromi. #PrabowoNeruskePakdhe Pra… https://t.co/j1kAkW0Fc7",Oleh sebab itulah menurut prabowo dunia harus belajar pada tradisi asia yaitu kompromi PrabowoNeruskePakdhe ,oleh sebab itulah menurut prabowo dunia harus belajar pada tradisi asia yaitu kompromi prabowoneruskepakdhe ,"['dunia', 'belajar', 'tradisi', 'asia', 'kompromi', 'prabowoneruskepakdhe']","['dunia', 'ajar', 'tradisi', 'asia', 'kompromi', 'prabowoneruskepakdhe']",dunia ajar tradisi asia kompromi prabowoneruskepakdhe
2192,1674045687259078662,2023-06-28 13:22:48,,kesni_yasan,Berikut adalah beberapa kutipan ide dan gagasan beliau yang saya nukil dari pidatonya di Forum Dialog The 20th Asia… https://t.co/9XECozCfeu,Berikut adalah beberapa kutipan gagasan beliau yang saya nukil dari pidatonya Forum Dialog Asia,berikut adalah beberapa kutipan gagasan beliau yang saya nukil dari pidatonya forum dialog asia,"['kutipan', 'gagasan', 'beliau', 'nukil', 'pidatonya', 'forum', 'dialog', 'asia']","['kutip', 'gagas', 'beliau', 'nukil', 'pidato', 'forum', 'dialog', 'asia']",kutip gagas beliau nukil pidato forum dialog asia
2193,1674045685681758210,2023-06-28 13:22:48,,AugustusRo24590,"Pidato, ide, pikiran dan gagasannya sering wara-wiri di media cetak, televisi dan internet, #PrabowoNeruskePakdhe P… https://t.co/WCWOeObx9m",Pidato pikiran gagasannya sering wara wiri media cetak televisi internet PrabowoNeruskePakdhe ,pidato pikiran gagasannya sering wara wiri media cetak televisi internet prabowoneruskepakdhe ,"['pidato', 'pikiran', 'gagasannya', 'wara', 'wiri', 'media', 'cetak', 'televisi', 'internet', 'prabowoneruskepakdhe']","['pidato', 'pikir', 'gagas', 'wara', 'wiri', 'media', 'cetak', 'televisi', 'internet', 'prabowoneruskepakdhe']",pidato pikir gagas wara wiri media cetak televisi internet prabowoneruskepakdhe
2194,1674045541464915969,2023-06-28 13:22:14,,ZackeryCob61857,Kompromi adalah upaya untuk mendapat kesepakatan dari setiap pihak yang memiliki perbedaan pendapat atau selisih pa… https://t.co/rzsmszRAAK,Kompromi adalah upaya untuk mendapat kesepakatan dari setiap pihak yang memiliki perbedaan pendapat atau selisih ,kompromi adalah upaya untuk mendapat kesepakatan dari setiap pihak yang memiliki perbedaan pendapat atau selisih ,"['kompromi', 'upaya', 'kesepakatan', 'memiliki', 'perbedaan', 'pendapat', 'selisih']","['kompromi', 'upaya', 'sepakat', 'milik', 'beda', 'dapat', 'selisih']",kompromi upaya sepakat milik beda dapat selisih
2195,1674045403656855552,2023-06-28 13:21:41,,DarianHutc89948,Sebagai contoh Prabowo memisalkan konflik Ukraina- Rusia yang terjadi diawal 2022 telah merusak rantai pasokan glob… https://t.co/uhLo8xdYTC,Sebagai contoh Prabowo memisalkan konflik Ukraina Rusia yang terjadi diawal telah merusak rantai pasokan glob,sebagai contoh prabowo memisalkan konflik ukraina rusia yang terjadi diawal telah merusak rantai pasokan glob,"['contoh', 'konflik', 'ukraina', 'rusia', 'diawal', 'merusak', 'rantai', 'pasokan', 'glob']","['contoh', 'konflik', 'ukraina', 'rusia', 'awal', 'rusak', 'rantai', 'pasok', 'glob']",contoh konflik ukraina rusia awal rusak rantai pasok glob
2196,1674045367053164545,2023-06-28 13:21:32,,yosephrosario_,karena dituding punya hubungan dengan ledakan di Tanah Tinggi—sebuah tuduhan tanpa dasar kokoh. Prabowo Subianto se… https://t.co/LcYVHe9KHd,karena dituding punya hubungan dengan ledakan Tanah Tinggi sebuah tuduhan tanpa dasar kokoh Prabowo Subianto ,karena dituding punya hubungan dengan ledakan tanah tinggi sebuah tuduhan tanpa dasar kokoh prabowo subianto ,"['dituding', 'hubungan', 'ledakan', 'tanah', 'tuduhan', 'dasar', 'kokoh']","['tuding', 'hubung', 'ledak', 'tanah', 'tuduh', 'dasar', 'kokoh']",tuding hubung ledak tanah tuduh dasar kokoh
2197,1674045362661892104,2023-06-28 13:21:31,,kesni_yasan,namun dengan segudang informasi tersebut masih banyak publik yang salah kaprah atau bahkan belum tau dengan gagasan… https://t.co/8KkAFiCpim,namun dengan segudang informasi tersebut masih banyak publik yang salah kaprah atau bahkan belum dengan gagasan,namun dengan segudang informasi tersebut masih banyak publik yang salah kaprah atau bahkan belum dengan gagasan,"['segudang', 'informasi', 'publik', 'salah', 'kaprah', 'gagasan']","['gudang', 'informasi', 'publik', 'salah', 'kaprah', 'gagas']",gudang informasi publik salah kaprah gagas
2198,1674045270168944644,2023-06-28 13:21:09,,KaneSalvat86288,"Prabowo memulai pidatonya dengan sebuah quote ""our small planet"", seolah mengatakan bahwa planet yang kita tinggali… https://t.co/fKcgerDDDJ",Prabowo memulai pidatonya dengan sebuah quote small planet seolah mengatakan bahwa planet yang kita tinggali,prabowo memulai pidatonya dengan sebuah quote small planet seolah mengatakan bahwa planet yang kita tinggali,"['pidatonya', 'quote', 'small', 'planet', 'planet', 'tinggali']","['pidato', 'quote', 'small', 'planet', 'planet', 'tinggal']",pidato quote small planet planet tinggal
2199,1674045264511004672,2023-06-28 13:21:07,,AugustusRo24590,"Sebagai orang yang paling sering mengikuti event pemilu di Indonesia, Prabowo menjadi orang yang sering disalah art… https://t.co/B9bUaukhYo",Sebagai orang yang paling sering mengikuti event pemilu Indonesia Prabowo menjadi orang yang sering disalah ,sebagai orang yang paling sering mengikuti event pemilu indonesia prabowo menjadi orang yang sering disalah ,"['orang', 'mengikuti', 'event', 'pemilu', 'indonesia', 'orang', 'disalah']","['orang', 'ikut', 'event', 'milu', 'indonesia', 'orang', 'salah']",orang ikut event milu indonesia orang salah
2200,1674411143220330496,2023-06-29 13:35:00,Jalanan,Bank_Joee_,"RT @prabowo: Saya, Prabowo Subianto mengucapkan selamat hari raya Idul Adha. Semoga kita dapat meneladan dari pengorbanan, ketakwaan dan ke…",Saya Prabowo Subianto mengucapkan selamat hari raya Idul Adha Semoga kita dapat meneladan dari pengorbanan ketakwaan ,saya prabowo subianto mengucapkan selamat hari raya idul adha semoga kita dapat meneladan dari pengorbanan ketakwaan ,"['selamat', 'raya', 'idul', 'adha', 'semoga', 'meneladan', 'pengorbanan', 'ketakwaan']","['selamat', 'raya', 'idul', 'adha', 'moga', 'teladan', 'korban', 'takwa']",selamat raya idul adha moga teladan korban takwa
2201,1674410612800245761,2023-06-29 13:32:53,,Heather30962946,Omongan busuk Prabowo Subianto hancurkan negara. #TolakPrabowo #pelanggarHam https://t.co/wy59QODZae,Omongan busuk Prabowo Subianto hancurkan negara TolakPrabowo pelanggarHam,omongan busuk prabowo subianto hancurkan negara tolakprabowo pelanggarham,"['omongan', 'busuk', 'hancurkan', 'negara', 'tolakprabowo', 'pelanggarham']","['omong', 'busuk', 'hancur', 'negara', 'tolakprabowo', 'pelanggarham']",omong busuk hancur negara tolakprabowo pelanggarham
2202,1674410518235451393,2023-06-29 13:32:31,,Heather30962946,Prabowo Subianto sosok pelanggar HAM. #TolakPrabowo #pelanggarHam https://t.co/9XFFPbgAxc,Prabowo Subianto sosok pelanggar TolakPrabowo pelanggarHam,prabowo subianto sosok pelanggar tolakprabowo pelanggarham,"['sosok', 'pelanggar', 'tolakprabowo', 'pelanggarham']","['sosok', 'langgar', 'tolakprabowo', 'pelanggarham']",sosok langgar tolakprabowo pelanggarham
2203,1674410452003196932,2023-06-29 13:32:15,,Heather30962946,"Prabowo Subianto pelanggar HAM berat, tidak pantas jadi Presiden. #TolakPrabowo #pelanggarHam https://t.co/MJ7BmeUC2W",Prabowo Subianto pelanggar berat tidak pantas jadi Presiden TolakPrabowo pelanggarHam,prabowo subianto pelanggar berat tidak pantas jadi presiden tolakprabowo pelanggarham,"['pelanggar', 'berat', 'presiden', 'tolakprabowo', 'pelanggarham']","['langgar', 'berat', 'presiden', 'tolakprabowo', 'pelanggarham']",langgar berat presiden tolakprabowo pelanggarham
2204,1674410375046111232,2023-06-29 13:31:57,,Heather30962946,Tolak segala politik pelanggar HAM berat seperti Prabowo Subianto. #TolakPrabowo #pelanggarHam https://t.co/9PVgit6nos,Tolak segala politik pelanggar berat seperti Prabowo Subianto TolakPrabowo pelanggarHam,tolak segala politik pelanggar berat seperti prabowo subianto tolakprabowo pelanggarham,"['tolak', 'politik', 'pelanggar', 'berat', 'tolakprabowo', 'pelanggarham']","['tolak', 'politik', 'langgar', 'berat', 'tolakprabowo', 'pelanggarham']",tolak politik langgar berat tolakprabowo pelanggarham
2205,1674407913954373632,2023-06-29 13:22:10,Indonesia,KompasTV,"Menerka Bakal Cawapres Prabowo Subianto, SMRC: Betul-Betul Tidak Ada yang Menonjol https://t.co/CaclEzJhAE",Menerka Bakal Cawapres Prabowo Subianto SMRC Betul Betul Tidak yang Menonjol,menerka bakal cawapres prabowo subianto smrc betul betul tidak yang menonjol,"['menerka', 'cawapres', 'smrc', 'menonjol']","['terka', 'cawapres', 'smrc', 'tonjol']",terka cawapres smrc tonjol
2206,1674405326337228800,2023-06-29 13:11:53,Malang,dir1ku,"RT @Telik1112: ""Ada nama Prabowo Subianto pd fakta temuan, misalnya Dewan Kehormatan Perwira diputuskan yg bersangkutan terlibat kasus penc…", nama Prabowo Subianto fakta temuan misalnya Dewan Kehormatan Perwira diputuskan bersangkutan terlibat kasus penc, nama prabowo subianto fakta temuan misalnya dewan kehormatan perwira diputuskan bersangkutan terlibat kasus penc,"['nama', 'fakta', 'temuan', 'dewan', 'kehormatan', 'perwira', 'diputuskan', 'bersangkutan', 'terlibat', 'penc']","['nama', 'fakta', 'temu', 'dewan', 'hormat', 'perwira', 'putus', 'sangkut', 'libat', 'penc']",nama fakta temu dewan hormat perwira putus sangkut libat penc
2207,1674405228056281092,2023-06-29 13:11:29,Malang,dir1ku,"RT @Telik1112: Dalam hal ini, Erwin menyindir sosok Ketua Umum Partai Gerindra Prabowo Subianto, yang disebut-sebut terlibat dalam aksi pen…",Dalam Erwin menyindir sosok Ketua Umum Partai Gerindra Prabowo Subianto yang disebut sebut terlibat dalam aksi ,dalam erwin menyindir sosok ketua umum partai gerindra prabowo subianto yang disebut sebut terlibat dalam aksi ,"['erwin', 'menyindir', 'sosok', 'ketua', 'partai', 'gerindra', 'terlibat', 'aksi']","['erwin', 'sindir', 'sosok', 'ketua', 'partai', 'gerindra', 'libat', 'aksi']",erwin sindir sosok ketua partai gerindra libat aksi
2208,1674404536637882368,2023-06-29 13:08:45,,SeijiNobel,RT @tonaytoni1: Erick Thohir menjadi cawapres Ganjar Pranowo. Sementara tokoh-tokoh potensial cawapres Prabowo Subianto tidak ada yang meno…,Erick Thohir menjadi cawapres Ganjar Pranowo Sementara tokoh tokoh potensial cawapres Prabowo Subianto tidak yang meno,erick thohir menjadi cawapres ganjar pranowo sementara tokoh tokoh potensial cawapres prabowo subianto tidak yang meno,"['erick', 'thohir', 'cawapres', 'tokoh', 'tokoh', 'potensial', 'cawapres', 'meno']","['erick', 'thohir', 'cawapres', 'tokoh', 'tokoh', 'potensial', 'cawapres', 'meno']",erick thohir cawapres tokoh tokoh potensial cawapres meno
2209,1674403896788418560,2023-06-29 13:06:12,,Akubknultramen,"Hubungan Prabowo Subianto dan Jokowi Jadi Sorotan, Immanuel Ebenezer: Bentuk Kenyamanan - Ayo Jakarta - Ayo Jakarta… https://t.co/dg7wxzgIDU",Hubungan Prabowo Subianto Jokowi Jadi Sorotan Immanuel Ebenezer Bentuk Kenyamanan Jakarta Jakarta,hubungan prabowo subianto jokowi jadi sorotan immanuel ebenezer bentuk kenyamanan jakarta jakarta,"['hubungan', 'jokowi', 'sorotan', 'immanuel', 'ebenezer', 'bentuk', 'kenyamanan', 'jakarta', 'jakarta']","['hubung', 'jokowi', 'sorot', 'immanuel', 'ebenezer', 'bentuk', 'nyaman', 'jakarta', 'jakarta']",hubung jokowi sorot immanuel ebenezer bentuk nyaman jakarta jakarta
2210,1674399259456864257,2023-06-29 12:47:46,Indonesia!,VokalisBMTH,"RT @MataNajwa: Prabowo Subianto bicara di Mata Najwa, bercerita banyak tentang perannya sebagai menteri pertahanan, Ketum sekaligus Dewan P…",Prabowo Subianto bicara Mata Najwa bercerita banyak tentang perannya sebagai menteri pertahanan Ketum sekaligus Dewan ,prabowo subianto bicara mata najwa bercerita banyak tentang perannya sebagai menteri pertahanan ketum sekaligus dewan ,"['bicara', 'mata', 'najwa', 'bercerita', 'perannya', 'menteri', 'pertahanan', 'ketum', 'dewan']","['bicara', 'mata', 'najwa', 'cerita', 'peran', 'menteri', 'tahan', 'tum', 'dewan']",bicara mata najwa cerita peran menteri tahan tum dewan
2211,1674398346117799937,2023-06-29 12:44:09,Pulau Impian,Disuruh_Iben,Berita Prabowo :  Senyum Penuh Makna Prabowo Subianto Subianto Diberi Pertanyaan Host Mata Najwa Soal Dirinya Maju… https://t.co/27b5bgf76Y,Berita Prabowo Senyum Penuh Makna Prabowo Subianto Subianto Diberi Pertanyaan Host Mata Najwa Soal Dirinya Maju,berita prabowo senyum penuh makna prabowo subianto subianto diberi pertanyaan host mata najwa soal dirinya maju,"['berita', 'senyum', 'penuh', 'makna', 'host', 'mata', 'najwa', 'maju']","['berita', 'senyum', 'penuh', 'makna', 'host', 'mata', 'najwa', 'maju']",berita senyum penuh makna host mata najwa maju
2212,1674398194795704320,2023-06-29 12:43:33,,Chaniefnugroho,RT @tvOneNews: Media asing menyoroti presiden Joko Widodo yang disebut memiliki kecenderungan mendukung menteri pertahanan Prabowo Subianto…,Media asing menyoroti presiden Joko Widodo yang disebut memiliki kecenderungan mendukung menteri pertahanan Prabowo Subianto,media asing menyoroti presiden joko widodo yang disebut memiliki kecenderungan mendukung menteri pertahanan prabowo subianto,"['media', 'asing', 'menyoroti', 'presiden', 'joko', 'widodo', 'memiliki', 'kecenderungan', 'mendukung', 'menteri', 'pertahanan']","['media', 'asing', 'sorot', 'presiden', 'joko', 'widodo', 'milik', 'cenderung', 'dukung', 'menteri', 'tahan']",media asing sorot presiden joko widodo milik cenderung dukung menteri tahan
2213,1674396962928611329,2023-06-29 12:38:39,,TanoMaskhe,"Kalau misalnya yg berpasangan Ganjar Pranowo- Ridwan Kamil, kemudian Anies Baswedan - Airlangga Hartarto,  lalu Pra… https://t.co/ncsHcko6r5",Kalau misalnya berpasangan Ganjar Pranowo Ridwan Kamil kemudian Anies Baswedan Airlangga Hartarto lalu ,kalau misalnya berpasangan ganjar pranowo ridwan kamil kemudian anies baswedan airlangga hartarto lalu ,"['berpasangan', 'ridwan', 'kamil', 'airlangga', 'hartarto']","['pasang', 'ridwan', 'kamil', 'airlangga', 'hartarto']",pasang ridwan kamil airlangga hartarto
2214,1674395315255021568,2023-06-29 12:32:06,"Kota Jambi, Jambi",Muzardi3,RT @detikcom: Lembaga survei Indostrategi Research and Consulting menilai Prabowo Subianto wajib menggandeng Cak Imin jika mau menang di wi…,Lembaga survei Indostrategi Research Consulting menilai Prabowo Subianto wajib menggandeng Imin jika menang ,lembaga survei indostrategi research consulting menilai prabowo subianto wajib menggandeng imin jika menang ,"['lembaga', 'survei', 'indostrategi', 'research', 'consulting', 'menilai', 'wajib', 'menggandeng', 'imin', 'menang']","['lembaga', 'survei', 'indostrategi', 'research', 'consulting', 'nilai', 'wajib', 'gandeng', 'imin', 'menang']",lembaga survei indostrategi research consulting nilai wajib gandeng imin menang
2215,1674394503908835328,2023-06-29 12:28:53,,yantanu2_08,"RT @Kemhan_RI: Momen Menteri Pertahanan Prabowo Subianto @prabowo, melaksanakan sholat Idul Adha 1444 H/2023 M berjamaah, bersama warga Ban…",Momen Menteri Pertahanan Prabowo Subianto melaksanakan sholat Idul Adha berjamaah bersama warga ,momen menteri pertahanan prabowo subianto melaksanakan sholat idul adha berjamaah bersama warga ,"['momen', 'menteri', 'pertahanan', 'melaksanakan', 'sholat', 'idul', 'adha', 'berjamaah', 'warga']","['momen', 'menteri', 'tahan', 'laksana', 'sholat', 'idul', 'adha', 'jamaah', 'warga']",momen menteri tahan laksana sholat idul adha jamaah warga
2216,1674393039723458562,2023-06-29 12:23:04,,UnameOne,Prabowo Subianto Kirim Sapi Kurban untuk Habib Abu Bakar ... - Surabaya Pagi #PrabowoNeruskePakdhe #PrabowoSubianto… https://t.co/DKfEtIxrkA,Prabowo Subianto Kirim Sapi Kurban untuk Habib Bakar Surabaya Pagi PrabowoNeruskePakdhe PrabowoSubianto,prabowo subianto kirim sapi kurban untuk habib bakar surabaya pagi prabowoneruskepakdhe prabowosubianto,"['kirim', 'sapi', 'kurban', 'habib', 'bakar', 'surabaya', 'pagi', 'prabowoneruskepakdhe', 'prabowosubianto']","['kirim', 'sapi', 'kurban', 'habib', 'bakar', 'surabaya', 'pagi', 'prabowoneruskepakdhe', 'prabowosubianto']",kirim sapi kurban habib bakar surabaya pagi prabowoneruskepakdhe prabowosubianto
2217,1674392645827985408,2023-06-29 12:21:30,,berthocaranth,"RT @MataNajwa: Hanya sebagian dari obrolan lengkap Mata Najwa “Eksklusif Prabowo Subianto Bicara”.

Tunggu selengkapnya di YT Najwa Shihab…",Hanya sebagian dari obrolan lengkap Mata Najwa Eksklusif Prabowo Subianto Bicara Tunggu selengkapnya Najwa Shihab,hanya sebagian dari obrolan lengkap mata najwa eksklusif prabowo subianto bicara tunggu selengkapnya najwa shihab,"['obrolan', 'lengkap', 'mata', 'najwa', 'eksklusif', 'bicara', 'tunggu', 'selengkapnya', 'najwa', 'shihab']","['obrol', 'lengkap', 'mata', 'najwa', 'eksklusif', 'bicara', 'tunggu', 'lengkap', 'najwa', 'shihab']",obrol lengkap mata najwa eksklusif bicara tunggu lengkap najwa shihab
2218,1674392422552588288,2023-06-29 12:20:36,,SemetonPrabowo,"Hai Semeton Prabowo

Menteri Pertahanan RI Prabowo Subianto mengikuti shalat Idul Adha 1444 Hijiriyah di Stadion Ge… https://t.co/EUvPoYNpc4", Semeton Prabowo Menteri Pertahanan Prabowo Subianto mengikuti shalat Idul Adha Hijiriyah Stadion , semeton prabowo menteri pertahanan prabowo subianto mengikuti shalat idul adha hijiriyah stadion ,"['semeton', 'menteri', 'pertahanan', 'mengikuti', 'shalat', 'idul', 'adha', 'hijiriyah', 'stadion']","['semeton', 'menteri', 'tahan', 'ikut', 'shalat', 'idul', 'adha', 'hijiriyah', 'stadion']",semeton menteri tahan ikut shalat idul adha hijiriyah stadion
2219,1674392020780195840,2023-06-29 12:19:01,"Padang, Jakarta",andre_rosiade,"Ketum Partai Gerindra Prabowo Subianto berkurban seekor sapi seberat 1,2 ton di Sumatra Barat (Sumbar).

 https://t.co/uc677NGCQl",Ketum Partai Gerindra Prabowo Subianto berkurban seekor sapi seberat Sumatra Barat Sumbar,ketum partai gerindra prabowo subianto berkurban seekor sapi seberat sumatra barat sumbar,"['ketum', 'partai', 'gerindra', 'berkurban', 'seekor', 'sapi', 'seberat', 'sumatra', 'barat', 'sumbar']","['tum', 'partai', 'gerindra', 'kurban', 'ekor', 'sapi', 'berat', 'sumatra', 'barat', 'sumbar']",tum partai gerindra kurban ekor sapi berat sumatra barat sumbar
2220,1674391231265386497,2023-06-29 12:15:52,,BerlianZahra_,"Prabowo Subianto, Pelanggar HAM Berat! Tidak Pantas Jadi Presiden!

#PrabowoPelanggarHAM https://t.co/Fws6aG7WQJ",Prabowo Subianto Pelanggar Berat Tidak Pantas Jadi Presiden PrabowoPelanggarHAM,prabowo subianto pelanggar berat tidak pantas jadi presiden prabowopelanggarham,"['pelanggar', 'berat', 'presiden', 'prabowopelanggarham']","['langgar', 'berat', 'presiden', 'prabowopelanggarham']",langgar berat presiden prabowopelanggarham
2221,1674390488848429057,2023-06-29 12:12:55,Pulo Gadung,tvOneNews,Media asing menyoroti presiden Joko Widodo yang disebut memiliki kecenderungan mendukung menteri pertahanan Prabowo… https://t.co/621qYyEPvO,Media asing menyoroti presiden Joko Widodo yang disebut memiliki kecenderungan mendukung menteri pertahanan Prabowo,media asing menyoroti presiden joko widodo yang disebut memiliki kecenderungan mendukung menteri pertahanan prabowo,"['media', 'asing', 'menyoroti', 'presiden', 'joko', 'widodo', 'memiliki', 'kecenderungan', 'mendukung', 'menteri', 'pertahanan']","['media', 'asing', 'sorot', 'presiden', 'joko', 'widodo', 'milik', 'cenderung', 'dukung', 'menteri', 'tahan']",media asing sorot presiden joko widodo milik cenderung dukung menteri tahan
2222,1674386673650782208,2023-06-29 11:57:46,,Yenithung1,@jokowi Pa jokowi biar nkri no bubar di thn 2024 parlemen no boleh trima capres khilafah&amp; plaku ham brat masa lalu… https://t.co/kRSRzjubn3, jokowi biar nkri bubar parlemen boleh trima capres khilafah plaku brat masa lalu, jokowi biar nkri bubar parlemen boleh trima capres khilafah plaku brat masa lalu,"['jokowi', 'biar', 'nkri', 'bubar', 'parlemen', 'trima', 'capres', 'khilafah', 'plaku', 'brat']","['jokowi', 'biar', 'nkri', 'bubar', 'parlemen', 'trima', 'capres', 'khilafah', 'plaku', 'brat']",jokowi biar nkri bubar parlemen trima capres khilafah plaku brat
2223,1674385710089146370,2023-06-29 11:53:56,INDONESIA,Jokowi_RI,"Polling Pilpres 2024 :
1. Anies Baswedan 
2. Ganjar Pranowo
3. Prabowo Subianto
4. Sri Sultan Hamengkubuwono X
Sila… https://t.co/AUmeUXpFPP",Polling Pilpres Anies Baswedan Ganjar Pranowo Prabowo Subianto Sultan Hamengkubuwono Sila,polling pilpres anies baswedan ganjar pranowo prabowo subianto sultan hamengkubuwono sila,"['polling', 'pilpres', 'sultan', 'hamengkubuwono', 'sila']","['polling', 'pilpres', 'sultan', 'hamengkubuwono', 'sila']",polling pilpres sultan hamengkubuwono sila
2224,1674385604023574529,2023-06-29 11:53:31,,Yenithung1,@pengarang_sajak Prabowo&amp; anis baswedan no boleh ikut pemilu no.msuk kriteria capres&amp; cawapres nkri pndkung khilafa… https://t.co/Fd6kebu4zu,Prabowo anis baswedan boleh ikut pemilu msuk kriteria capres cawapres nkri pndkung khilafa,prabowo anis baswedan boleh ikut pemilu msuk kriteria capres cawapres nkri pndkung khilafa,"['anis', 'pemilu', 'msuk', 'kriteria', 'capres', 'cawapres', 'nkri', 'pndkung', 'khilafa']","['anis', 'milu', 'msuk', 'kriteria', 'capres', 'cawapres', 'nkri', 'pndkung', 'khilafa']",anis milu msuk kriteria capres cawapres nkri pndkung khilafa
2225,1674385402139131910,2023-06-29 11:52:43,Indonesia,nurasmi69,"RT @ujangdahmid: Masuk Ka’bah Tahun 1991, Prabowo Siap Resmikan Masjid Cahaya Negeri Kebangsaan

Kalau Joko Widodo alias Jokowi masuk Ka’ba…",Masuk Tahun Prabowo Siap Resmikan Masjid Cahaya Negeri Kebangsaan Kalau Joko Widodo alias Jokowi masuk ,masuk tahun prabowo siap resmikan masjid cahaya negeri kebangsaan kalau joko widodo alias jokowi masuk ,"['masuk', 'resmikan', 'masjid', 'cahaya', 'negeri', 'kebangsaan', 'joko', 'widodo', 'alias', 'jokowi', 'masuk']","['masuk', 'resmi', 'masjid', 'cahaya', 'negeri', 'bangsa', 'joko', 'widodo', 'alias', 'jokowi', 'masuk']",masuk resmi masjid cahaya negeri bangsa joko widodo alias jokowi masuk
2226,1674385213324140545,2023-06-29 11:51:58,Indonesia,rmol_id,Prabowo Subianto Salurkan Hewan Kurban ke Ponpes dan Ormas Keagamaan di Jawa Timur #BacaRMOL https://t.co/IgMqzoEluK,Prabowo Subianto Salurkan Hewan Kurban Ponpes Ormas Keagamaan Jawa Timur BacaRMOL,prabowo subianto salurkan hewan kurban ponpes ormas keagamaan jawa timur bacarmol,"['salurkan', 'hewan', 'kurban', 'ponpes', 'ormas', 'keagamaan', 'jawa', 'timur', 'bacarmol']","['salur', 'hewan', 'kurban', 'ponpes', 'ormas', 'agama', 'jawa', 'timur', 'bacarmol']",salur hewan kurban ponpes ormas agama jawa timur bacarmol
2227,1674383441205547008,2023-06-29 11:44:55,Jawa Tengah,Nulyssa0,"Menolak lupa! Prabowo Subianto pelanggar HAM berat, tidak layak jadi presiden
#PrabowoAntekORBA #PrabowoSubianto… https://t.co/1vE3SXWtbv",Menolak lupa Prabowo Subianto pelanggar berat tidak layak jadi presiden PrabowoAntekORBA PrabowoSubianto,menolak lupa prabowo subianto pelanggar berat tidak layak jadi presiden prabowoantekorba prabowosubianto,"['menolak', 'lupa', 'pelanggar', 'berat', 'layak', 'presiden', 'prabowoantekorba', 'prabowosubianto']","['tolak', 'lupa', 'langgar', 'berat', 'layak', 'presiden', 'prabowoantekorba', 'prabowosubianto']",tolak lupa langgar berat layak presiden prabowoantekorba prabowosubianto
2228,1674383302843858944,2023-06-29 11:44:22,Jawa Tengah,Nulyssa0,"Omongan Prabowo Subianto memang sangatlah busuk!
#PrabowoAntekORBA #PrabowoSubianto #Prabowo #TolakPrabowo… https://t.co/j6LETYSffh",Omongan Prabowo Subianto memang sangatlah busuk PrabowoAntekORBA PrabowoSubianto Prabowo TolakPrabowo,omongan prabowo subianto memang sangatlah busuk prabowoantekorba prabowosubianto prabowo tolakprabowo,"['omongan', 'busuk', 'prabowoantekorba', 'prabowosubianto', 'tolakprabowo']","['omong', 'busuk', 'prabowoantekorba', 'prabowosubianto', 'tolakprabowo']",omong busuk prabowoantekorba prabowosubianto tolakprabowo
2229,1674383224578138112,2023-06-29 11:44:03,Jawa Tengah,Nulyssa0,Kita harus melek sejarah peristiwa kelam tragedi tahun 1998! Tolak Prabowo Subianto sang pelanggar HAM berat!… https://t.co/ZxC06X0bPz,Kita harus melek sejarah peristiwa kelam tragedi tahun Tolak Prabowo Subianto sang pelanggar berat,kita harus melek sejarah peristiwa kelam tragedi tahun tolak prabowo subianto sang pelanggar berat,"['melek', 'sejarah', 'peristiwa', 'kelam', 'tragedi', 'tolak', 'sang', 'pelanggar', 'berat']","['melek', 'sejarah', 'peristiwa', 'kelam', 'tragedi', 'tolak', 'sang', 'langgar', 'berat']",melek sejarah peristiwa kelam tragedi tolak sang langgar berat
